citation_id,source_paragraph,retrieved_paper,retrieved_chunk,retrieved_contexts,relevant,citation_text,reasoning
115,"a log entry is an anomaly. As an example, the flight path taken by a drone during a flight is recorded in longitude and latitude coordinates. These data can be used to detect an anomaly by finding a peculiar value within the log records by contrasting the normal values to abnormal values using a certain threshold . Unique to the previous two approaches, collective anomaly establishes anomaly criteria based on a set of instances associated with each other, distinct from the overall data. Statistical anomaly detection is one of the common cases for this type of anomaly detection. Another case scenario in log-based anomaly detection is a sequence-based approach, where an abnormality is determined by analysing a group of events",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,"the integrity of the log is guaranteed, log data is one of the artefacts with the highest priority for investigating various types of incidents, such as collision, crash landing, cyberattack, payload delivery issue, and weather-related incidents.","["". DigitalObjectIdentifier10.1109/ACCESS.2024.3396926 Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection SWARDIANTARASILALAHI 1,(GraduateStudentMember,IEEE), TOHARIAHMAD 1,(Member,IEEE),HUDANSTUDIAWAN 1,(Member,IEEE), EIRINIANTHI 2,ANDLOWRIWILLIAMS 2 1DepartmentofInformatics,InstitutTeknologiSepuluhNopember,Surabaya60111,Indonesia 2SchoolofComputerScienceandInformatics,CardiffUniversity,CF244AGCardiff,U.K"", "". The main ananomaly,aninvestigatorcanadjusttheanalysisobjectives contributionsofthispaperaresummarisedasfollows: targeting a certain level only, depending on the needs and cases. 1) Propose Drone Log Severity (DroLoVe), a severityAs shown in Fig. 1, the drone experiences several events oriented multiclass anomaly detection approach on during a flight. When analysing the flight logs from a droneflightlogdata"", ""S.Silalahietal.:Severity-OrientedMulticlassDroneFlightLogsAnomalyDetection the integrity of the log is guaranteed, log data is one of the artefacts with the highest priority for investigating various types of incidents, such as collision, crash landing, cyberattack,payloaddeliveryissue,andweather-relatedincidents [2].Itisexemplifiedbytheresearcheffortthathasbeenmade by the community on log-based anomaly detection using various approaches, including machine learning- [3], [4],""]",True,"Log data is crucial for investigating various incidents, including collisions and cyberattacks, which supports the importance of detecting anomalies in drone flight logs (Silahi et al., 2024).","The reference discusses the significance of log data in investigating incidents, aligning with the source paragraph's focus on anomaly detection in drone flight logs."
116,"severity level can provide better detection results for the investigator to pinpoint the event of interest. Interpretability makes training and testing more transparent, the model trustworthy, and human-friendly. 2) We propose DroneSBERT,1 a domain-specific embed- ding to extract semantic features that are well-aligned to the human perception of the log message samples. Supervised contrastive learning is employed to learn distinct representations for each anomaly severity level. 3) We explore two target label representations to augment a multitask learning paradigm for training multiclass classification models. Aligning to the dataset character- istics where the log messages from different anomaly severity levels share common words and phrases, multitask learning can help the model make use of the shared low-level features in the log",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,"Thus, analysing the detection works. result in a binary setting is impractical for the investigator. This paper proposes a transformer encoder-based log-based anomaly detection optimised using multitask label representation to help the model learn from the overlapped features shared by the samples from different severity levels.","["". The proposed representation of the label improves the prediction confidence score on variousencodertypeswith8.6%and1.8%fromfocalandcross-entropyscenariosonaverage,respectively. INDEX TERMS Anomaly detection, digital forensics, drone forensics, multitask learning, transformer encoder,informationsecurity. I"", "". Thus, analysing the detection works. result in a binary setting is impractical for the investigator. This paper proposes a transformer encoder-based logMoreover, out of all detected peculiarities, there might be based anomaly detection optimised using multitask label severalnegligibleoneswithlesssevereimpactsonthesystem representation to help the model learn from the overlapped orlesslikelytoberelatedtoanincident.Extendingbinaryto featuressharedbythesamplesfromdifferentseveritylevels"", "". In this work, the distinctive feature events from all aspects of the drone, including sensors, lies within the employment of a sequence classification componentsandfeatures[2]. model with a multitask label to train a detection model for Typically, existing log-based anomaly detection studbetter performance. An extensive experiment is conducted ies classify log events into two categories: normal and on several different encoders commonly used in log-based anomaly [3]""]",True,"The proposed transformer encoder-based anomaly detection model utilizes multitask label representation to effectively learn from shared features across different severity levels, enhancing the detection process for investigators.",This reference directly supports the source paragraph's claim about using multitask learning and label representations to improve anomaly detection in logs by addressing the shared features among different severity levels.
117,"detection on the test data, which is then analysed further. In this paper, M = (cid:2)m1, m2, . . . , m|M| (cid:3) is defined as the collection of log messages in the dataset. Given a log record m = [w1, w2, . . . , wn] containing n number of words as input, with m ∈ M, BERTbase is used to tokenize and obtain the input vector representation. In the implementation, computation is undertaken using matrix multiplication. Thus, a term maximum sequence length, m, is introduced to pack the input messages that vary in length into a matrix with a consistent size throughout all the samples in the dataset. Therefore, for each single input message, the input matrix becomes",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,Propose a data-driven vector representation of the helptheinvestigatorpinpointcriticalanomaliestolesssevere labelandaseverity-orienteddecodingprocedureofthe,"["". forensic perspective, distinguishing the severity levels can 2) Propose a data-driven vector representation of the helptheinvestigatorpinpointcriticalanomaliestolesssevere labelandaseverity-orienteddecodingprocedureofthe VOLUME12,2024 64253"", "". form. Next, a padding technique is used to standardize the length • Remove all non-ASCII characters and convert slang of the input vector, ensuring that all tweets have the same wordstoformalwords. dimensions. Finally, all the processed tweets are converted into an input matrix T ∈ N1×p, where p represents the C. PROPOSEDMHA-CovBiMODEL length after padding"", "". Section VI discloses the challenges, limitations, and threats to the validity of the study. The conclusion and future works are elaboratedinSectionVII. II. RELATEDWORK This section discusses closely relevant prior studies on log-based anomaly detection and different approaches to FIGURE3. A2DvisualisationofthedatasetusingBERT[16]and handleclassimbalanceproblems. t-SNE[17].Itshowsthatthesamplesarenotlinearlyseparated;samples belongtodifferentclassesareclosetooneanother. A""]",True,"The study proposes a data-driven vector representation to assist in identifying critical anomalies in log data, which aligns with the method of using vector representations in log message analysis.","This reference discusses a data-driven vector representation relevant to the analysis of log messages, which directly supports the method described in the source paragraph."
118,"final unnormalized logits vector using the following equation: α = zW⊤ + b, ∈ R|C| (3) where W ∈ R|C|×768, and b ∈ R|C| are the typical trainable weight and bias parameters in a linear layer. Knowing that the number of classes is more than two, the task belongs to multiclass classification. Typically, the target label is represented in a one-hot encoded vector, as depicted in Fig. 8a. Therefore, the training objective is to minimise the cross-entropy loss, which is computed using the following equation: LCE(y, ˆy) = − |C| yi · log(ˆyi) i=1 ˆy = softmax(α) (4) (5) where y and ˆy are the truth and the predicted label probability distribution respectively. The normalized logits in Eq. 5 is",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,"cross-entropy loss as defined in Eq 1 where weighting the The next step after performing pooling is to feed the persamplelossiswrittenasthefollowingEq4: ¯ vectorhtothelinearlayer,yieldingtheunnormalisedlogits z ∈ R|C|, where |C| denotes the number of target class in LCE∗ =− X |C| α ·y ·log(yˆ ) (4)","["". cross-entropy loss as defined in Eq 1 where weighting the The next step after performing pooling is to feed the persamplelossiswrittenasthefollowingEq4: ¯ vectorhtothelinearlayer,yieldingtheunnormalisedlogits z ∈ R|C|, where |C| denotes the number of target class in LCE∗ =− X |C| α ·y ·log(yˆ ) (4) thedataset.Duringthetrainingphase,thesevectorsareused i i i to compute the loss and update the parameter of the model i=1 afterpassingthroughanormalisationfunction.Forthetypical where α denotes the weight for"", "". ABSTRACT Inrecentyears,deeplearninghasfoundwidespreadapplicationsintaskssuchassegmentation and classification. Fine-tuning hyperparameters is crucial to improve performance, with the learning rate being a key parameter. Various methods, including adaptive learning rates, learning rate scheduling, and cyclical learning rates, have been used to optimize learning rates. Cyclical learning rates offer significant benefits with minimal computational cost, as seen in previous research"", "". In contrast, the The combination of CNN and LSTM or BiLSTM can neurons in the output layer utilize the Sigmoid activation improve performance in making predictions and processing functionforbinary-classclassificationandtheSoftmaxactihigh-dimensionaldata[49].Thisissupportedbyaconvoluvationfunctionformulti-classclassification.Utilizingmultition layer as feature extraction and a hidden layer that can plelayersinaneuralnetworkisadvantageousforgeneralizarememberinformationdataandoptimizevaluabledata[44]""]",True,"The cross-entropy loss for multiclass classification is computed using the unnormalized logits vector, where the loss is defined as LCE = −Σ |C| α · y · log(ŷ) (4), indicating the relationship between logits and the loss function.","The retrieved reference discusses the computation of cross-entropy loss in the context of multiclass classification, which directly supports the claims made in the source paragraph regarding the loss function and logits."
119,"we further analyse the effect of increasing the prediction threshold upon inferring the label. As the threshold value is closer to 1, a notable decrease can be seen in Fig. 13b, starting from 0.94. Conversely, the unfiltered dataset in Fig 13a shows a negligible decrease. C. ERROR ANALYSIS C. ERROR ANALYSIS This section discusses the confusion matrix, learned rep- resentation, and the interpretability of the best-performing model on the filtered dataset. The confusion matrix in this paper is redefined to align with the anomaly severity context, where the distance between true and predicted labels matters. If the predicted label is lower than the true label, we define it False Positive (FP). Conversely, if the true label is lower than the",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,the prediction confidence scores surpass the threshold while the true label’s severity is lower than the prediction label’s,"["". performance evaluation score, where the highest accuracy Following the definition in the previous paragraph, we plot is under 85%, the model needs further improvement so that the frequency of each misclassification type in Fig 13 and thedetectionvaliditycanbeenhancedandthatthedetection Fig 14"", "". These metrics can be calculated by (1) – (3). This study's calculation of True Positive, False Positive, and False Negative differs from other classifications or detections [20]-[23]. These are chosen and calculated following previous studies [1]. Precision detects the truly correct prediction out of all predictions. Recall detects the truly correct prediction out of all actual classes. F1 scores are harmonic mean between these two that measure overall model performance"", "". After conducting when λ = 0.65, the accuracy reaches 97%, exceeding the an experiment on a certain dataset and task, verifying and best model’s accuracy when λ = 0.5. This happens when checking which component in the model contributes posi- thepredictionconfidencescoresurpassesthethresholdwhile tively to the performance is crucial. Therefore, we perform the true label’s severity is lower than the prediction label’s""]",True,The prediction confidence scores surpass the threshold when the true label's severity is lower than the predicted label's severity (Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection).,"This reference discusses the relationship between prediction confidence scores and label severity, which directly supports the analysis of the effect of increasing the prediction threshold mentioned in the source paragraph."
120,"align with the anomaly severity context, where the distance between true and predicted labels matters. If the predicted label is lower than the true label, we define it False Positive (FP). Conversely, if the true label is lower than the predicted label, we define it False Negative (FN). In this context, having less FP is more important than having less FN, as the task objective is anomaly severity detection, where we aim to detect all abnormalities along with the severity level. Therefore, undetected abnormalities, or detecting higher severity as lower ones, indicate that the model fails to meet the task’s objectives. Fig 14 shows the comparison of the confusion matrix between experimented scenarios and a baseline from previous work .",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,the proposed method achieves higher prediction confidence,"[""S.Silalahietal.:Severity-OrientedMulticlassDroneFlightLogsAnomalyDetection TABLE1. Summaryofrelatedworksinlog-basedanomalydetection. to perform anomaly detection [9]. In a point setting, the and relationship between the occurrences of the log events. detection is performed against individual log records. The For instance, an LSTM [22] and GRU [9] model is used modeldependssolelyonthefeaturesfromasinglelogentry. to capture the contextual features of the log sequence"", "". Section VI discloses the challenges, limitations, and threats to the validity of the study. The conclusion and future works are elaboratedinSectionVII. II. RELATEDWORK This section discusses closely relevant prior studies on log-based anomaly detection and different approaches to FIGURE3. A2DvisualisationofthedatasetusingBERT[16]and handleclassimbalanceproblems. t-SNE[17].Itshowsthatthesamplesarenotlinearlyseparated;samples belongtodifferentclassesareclosetooneanother. A"", "". Even though all scenarios result in a well- approach is better than the previous work baselines while separated representation, none of the scenarios reflects the beinginferiortoourbaselinescenariobasedontheaccuracy ordinalnatureofthelabel.OnewouldexpecttheHighclassto and F1 scores. From the anomaly detection perspective, befarfromtheLowclass,representingthedistancebetween the proposed method achieves higher prediction confidence theseverityoftheanomalies""]",True,"The proposed method achieves higher prediction confidence, which aligns with the importance of minimizing false positives in anomaly severity detection.","The retrieved reference discusses the effectiveness of a proposed method in achieving higher prediction confidence, which directly supports the claim about the importance of accurately detecting anomalies and their severity in the source paragraph."
121,"model plays a significant role in performing the task is crucial to developing a high-performing model. To this end, in this paper, an ablation study is performed. First, we investigate the effect of employing multitask learning on the model’s performance. Secondly, we investigate the effect of using all zeroes for the Normal class label’s representation. Thirdly, the importance of the [CLS] token’s embedding vector and the BERT’s parameters are investigated. Lastly, we com- prehensively study the effect of the proposed DroneSBERT embedding on the model’s performance, interpretability, and learned representations. Overall, the multitask label can improve the detection performance, where the best-performing models on both datasets are achieved by the proposed Multitas-111 label. Using all zeroes to represent the Normal",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,the proposed method achieves higher prediction confidence,"["". Thus, analysing the detection works. result in a binary setting is impractical for the investigator. This paper proposes a transformer encoder-based logMoreover, out of all detected peculiarities, there might be based anomaly detection optimised using multitask label severalnegligibleoneswithlesssevereimpactsonthesystem representation to help the model learn from the overlapped orlesslikelytoberelatedtoanincident.Extendingbinaryto featuressharedbythesamplesfromdifferentseveritylevels"", "". Even though all scenarios result in a well- approach is better than the previous work baselines while separated representation, none of the scenarios reflects the beinginferiortoourbaselinescenariobasedontheaccuracy ordinalnatureofthelabel.OnewouldexpecttheHighclassto and F1 scores. From the anomaly detection perspective, befarfromtheLowclass,representingthedistancebetween the proposed method achieves higher prediction confidence theseverityoftheanomalies"", "". Contrary to the other three baselines, this hotencodingwithfocalloss.Theproposedscenarioemploys study performed the detection on the sequence of log multitaskencodingwithlogloss.Usingthesethreescenarios, recordsinsteadofpoint-based. asignificantnumberofmodelsusingthefollowingencoders BERT has been demonstrated to be a better embedding aretrained: compared to GloVe [50], as BERT produces a contextual 1) None refers to fine-tuning BERT [16] on the dataset""]",True,"The proposed method achieves higher prediction confidence, indicating the effectiveness of multitask learning in improving model performance (Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection).","The retrieved reference discusses the effectiveness of a multitask learning approach in anomaly detection, which directly supports the claims made in the source paragraph regarding the impact of multitask learning on model performance."
122,"DroneSBERT embedding on the model’s performance, interpretability, and learned representations. Overall, the multitask label can improve the detection performance, where the best-performing models on both datasets are achieved by the proposed Multitas-111 label. Using all zeroes to represent the Normal class helps the model distinguish the normal and abnormal samples, improves the model’s performance (see Table 9), reduces the false positive (see Fig. 14), and learns better representation (see Fig. 15). As shown in Table 9, excluding the [CLS] token’s vector and freezing BERT’s parameter during training deteriorate the model’s performance. Therefore, including [CLS] token’s feature and tuning BERT’s parameter have a positive impact on the model’s performance. Based on these findings, embedding plays a significant role in performing the",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,"BERT has been demonstrated to be a better embedding compared to GloVe, as BERT produces a contextual encoding.","["". Contrary to the other three baselines, this hotencodingwithfocalloss.Theproposedscenarioemploys study performed the detection on the sequence of log multitaskencodingwithlogloss.Usingthesethreescenarios, recordsinsteadofpoint-based. asignificantnumberofmodelsusingthefollowingencoders BERT has been demonstrated to be a better embedding aretrained: compared to GloVe [50], as BERT produces a contextual 1) None refers to fine-tuning BERT [16] on the dataset"", "". This simplicity often leads 7% gap between its highest and lowest per-class accuracies to more straightforward model architectures and training (seeFigure6B). processes [42]. However, in RTE tasks where the problem The use of GloVe and FastText, despite being non- domainisinherentlymulti-labelandhighlycomplex,multicontextual embeddings, proved to be more compatible label classification provides more accurate and realistic and efficient for our proposed Biplet-based architecture. problemmodeling""]",True,"BERT has been shown to produce superior contextual embeddings compared to GloVe, enhancing model performance in anomaly detection tasks.","The retrieved reference discusses BERT's effectiveness as an embedding method, which directly supports the source paragraph's claims about the importance of embedding in model performance."
123,"on critical findings. The proposed embedding, DroneSBERT, improved the trustworthiness of the model, as evidenced by the word’s importance report. Despite the promising results, the model’s generality remains untested as the training dataset contains only log messages acquired from 82 drone models, mostly from DJI. This is one of the main challenges in drone forensics research, where human-readable flight log datasets from other drone models are unavailable. In the future, we plan to explore the flight logs of other drone models to train more general anomaly detection models. As for the method, multi- objective learning that employs multiple loss functions to train an anomaly detection model will be explored. DATA AVAILABILITY The dataset used in the experiment is available upon",Severity-Oriented Multiclass Drone Flight Logs Anomaly Detection,the log messages used in this study are mainly acquired from DJI-made devices,"["". with limitations and threats to validity. As drone forensics Furtherfuturestudiesmayincludeexploringthepossibility is an emerging topic, there are very limited public datasets of doing high-level oversampling to introduce the models available. The log messages used in this study are mainly with more log message patterns, producing a dataset with acquired from DJI-made devices"", "". The proposed representation of the label improves the prediction confidence score on variousencodertypeswith8.6%and1.8%fromfocalandcross-entropyscenariosonaverage,respectively. INDEX TERMS Anomaly detection, digital forensics, drone forensics, multitask learning, transformer encoder,informationsecurity. I"", "". theexperimentalresults,theTransformerobtainsthehighestF1 In the context of classifying drone malfunctions, the Transscore value of 93.04%. former model can be trained on a dataset of labeled drone Index Terms—drone forensics, forensic investigation, malfunctelemetry data to learn patterns and relationships between the tions, infrastructure, Transformer, Informer, FEDformer drone’s behavior and the root cause of a malfunction. The dataset can include features such as altitude, velocity, battery I""]",True,"The log messages utilized in the study predominantly originate from DJI-made devices, highlighting the limited availability of diverse datasets in drone forensics research.","This reference directly supports the claim in the source paragraph regarding the dataset's limitation to log messages from DJI models, which is a critical aspect of the discussion on the generality of the proposed model."
124,"biomedical engineering, macro-scale radars on radio- astronomy, and so on , . However, in PA radars the number of detected targets is limited by the angular and range resolution. More recently, the multi-input multi-output (MIMO) radar has become an interesting research sub- ject –. Unlike the PA radar, the MIMO radar utilizes many antennas that transmit orthogonal signals to obtain the signal reﬂected from the target at the receiver, a scheme known as waveform diversity . Consequently, MIMO radars have been successfully applied for radar imaging, 11248 This work is licensed under a Creative Commons Attribution 4.0 License. For more information, see VOLUME 8, 2020 S. Tahcfulloh, G. Hendrantoro: FPMIMO: General MIMO Structure With Overlapping Subarrays for Various Radar Applications",A Transmitter Design for the Multi-beam CC-OFDM Azimuth Scanning MIMO Radar,"Multiple simultaneous beams can be generated by employing a number of transceivers operating individually, each of acquiring better control over the beampattern.","["". ified delay between successive antennas of a MIMO radar, Multiple simultaneous beams can be generated by employ- intended to produce correlated waveforms with the purpose ing a number of transceivers operating individually, each of acquiring better control over the beampattern. CC have attached to an antenna with a beam pointing at a specified been proposed for application in MIMO radars, originally direction, in total covering a specified angular range"", "". SNR for target [11] G. Krieger, ‘‘MIMO-SAR: Opportunities and pitfalls,’’ IEEE Trans. range detection can be optimized by varying the number of Geosci. Remote Sens., vol. 52, no. 5, pp.2628–2645, May 2014, doi: orthogonalsymbolsperframe. 10.1109/TGRS.2013.2263934. Sincemostprocessesmainlydependonthearrangementof [12] D.-S.JangandH.-L.Choi,‘‘Interleavedradarpulseschedulingformultitargettrackingwithmultiplesimultaneousreceivebeams,’’IEEETrans. thetransmittedwaveformsandtheprocessingofthereceived Aerosp"", "". Hassanien and S. A. Vorobyov, ‘‘Phased-MIMO radar: A tradeoff theAcademicianoftheRussianAcademyofTransport.HeisalsoaFounding betweenphased-arrayandMIMOradars,’’IEEETrans.SignalProcess., vol.58,no.6,pp.3137–3151,Jun.2010,doi:10.1109/TSP.2010.2043976""]",True,"The use of multiple transceivers in MIMO radar allows for the generation of multiple simultaneous beams, enhancing control over the beampattern (Krieger, 2014).","This reference discusses the generation of multiple beams in MIMO radar, which directly relates to the source paragraph's mention of MIMO radar's capabilities and its advantages over PA radar."
125,"form of array radar systems combining the PA and MIMO concepts has been presented by the authors in by the name of Full Phased MIMO (FPMIMO). The FPMIMO radar also serves as a general architecture for multi- antenna radars that employ overlapped subarrays, which also encompass the class of PMIMO radars . Generally in the FPMIMO system employing K transmit antennas arranged into M overlapped subarrays and L receive antennas with N subarrays, the Tx and Rx may cover either the whole C| K and C| L complex space, respectively, or only some subspace of them, i.e., C| M and C| N , respectively. The subarrays in Rx array are also useful to increase the coherent gain even further relative",Phased-MIMO radar: A tradeoff between phased-array and MIMO radars,"Multiple simultaneous beams can be generated by employing a number of transceivers operating individually, each intended to produce correlated waveforms with the purpose of acquiring better control over the beampattern.","["". Hassanien and S. A. Vorobyov, ‘‘Phased-MIMO radar: A tradeoff theAcademicianoftheRussianAcademyofTransport.HeisalsoaFounding betweenphased-arrayandMIMOradars,’’IEEETrans.SignalProcess., vol.58,no.6,pp.3137–3151,Jun.2010,doi:10.1109/TSP.2010.2043976"", "". ified delay between successive antennas of a MIMO radar, Multiple simultaneous beams can be generated by employ- intended to produce correlated waveforms with the purpose ing a number of transceivers operating individually, each of acquiring better control over the beampattern. CC have attached to an antenna with a beam pointing at a specified been proposed for application in MIMO radars, originally direction, in total covering a specified angular range""]",True,"The FPMIMO radar system can utilize multiple simultaneous beams generated by individual transceivers to enhance control over the beampattern (Hassanien and Vorobyov, 2010).","The retrieved reference discusses the generation of multiple simultaneous beams in MIMO radars, which directly supports the claims made about the FPMIMO radar system's capabilities in the source paragraph."
126,"works. The third section defines and explains the concepts that underpin our research. The fourth section describes the fundamentals of the proposed method. The fifth section provides the experimental results and analyses the findings. The last Section gives a conclusion and overview of future works. II. RELATED WORK II. RELATED WORK This section discusses research related to the work carried out including the process discovery method, its quality dimen- sions, and graph-based process mining. A. PROCESS DISCOVERY METHODS A. PROCESS DISCOVERY METHODS A data-driven automated method called Process Discovery can locate, map, and record the activities of current business processes. The received data is then automatically analyzed so that it can be automatically recommended in the process modeling or workflow",A survey of graph-based algorithms for discovering business processes,"A data-driven automated method called Process Discovery can locate, map, and record the activities of current business processes.","["". practical implementation. [12] R. Sarno and K. Sungkono, “A survey of graph-based algorithms for discovering business processes,” InterACKNOWLEDGMENT nationalJournalofAdvancesinIntelligentInformatics, This research was funded by Institut Teknologi Sepuluh vol.5,no.2,pp.137–149,2019,ISSN:2548-3161.DOI: Nopember (ITS) under Penelitian Dana Departemen Pro10.26555/ijain.v5i2.296. gram, Penelitian Keilmuan, Penelitian Flagship, Penelitian [13] A. Green, P. Guagliardo, L. Libkin, T. Lindaaker, V"", "". structure and can handle complex behaviors such as parallelism and choices effectively. Heuristic Miner is an By using the DISCO application, a log event map was algorithm that uses a heuristic approach to extract process obtained as shown in Fig. 1. the log event map is a visual models from event log. Heuristic Miner is more robust and representation of all activities and events that occur within a capable of handling noisy logs and more complex business process over a certain period"", ""Fig. 1 Log Event Map Inductive Miner is a process mining algorithm used to IV. RESULT AND ANALYSIS construct process models from event logs. Inductive Miner focuses on creating a model that is both simple and This research utilizes a public dataset from Kaggle on comprehensible while accurately representing the behavior automobile insurance claims. The dataset consists of 30,000 cases, 180,000 rows of data, and 15 columns. There are six observed in the event log""]",True,"Process Discovery is a data-driven automated method that can locate, map, and record the activities of current business processes (Sarno & Sungkono, 2019).","The retrieved reference discusses Process Discovery methods, which directly supports the source paragraph's mention of defining and explaining concepts related to process discovery."
127,"more reliable in detecting and handling ICR patterns. B. GRAPH-BASED PROCESS DISCOVERY PLUS B. GRAPH-BASED PROCESS DISCOVERY PLUS PLUS (GPD++) GPD++ consists of the main algorithm for detecting split and join blocks presented in Algorithm 1 and the algorithm for finding the block hierarchy and its types (XOR or AND) in Algorithm 2 and Algorithm 3. GPD++ utilizes the detected block structure to identify ICR in blocks parallel (long). As an illustration of how Algorithm 1 works in finding split-join blocks, an example of a DFG model with one split node (|T| = 1) and one join node is given in figure 4. The input for Algorithm 1 is the DFG model with split-node and join-node information. The results of",Extending graph-based process discovery for hierarchical block detection and incomplete concurrent relationship handling,"the method accurately distinguishes XOR, AND","[""II. RESEARCHLITERATURE Researchby[16]introducesanimprovedmethodfordetecting parallel process models in graph-based process discovery. A. Previous Research By establishing relationship frequencies and using specific algorithms, the method accurately distinguishes XOR, AND, The research [8] and [9] demonstrates the use of graph and OR relationships"", "". S. Astuti, H. N. Prasetyo, and Program 2024. R. Budiraharjo, “Extending graph-based process discovery for hierarchical block detection and incomplete concurrent REFERENCES relationship handling,” IEEE Access, vol. 11, pp. 123382– [1] ISACA, COBIT® 2019 Framework: Introduction & Method- 123391, 2023. DOI: 10.1109/ACCESS.2023.3324742. ology. Illinois, USA: ISACA, 2018. [15] K. Sungkono, R. Sarno, F. Amadea, and A"", "". Process Discovery study shown in Fig. 2. The process begins at an initial point After preprocessing, process discovery techniques are and follows a sequence of evaluations and decision-making applied to the cleaned data to identify the underlying stages, including the handling of code errors and status Fig. 2. Process Discovery Results Authorized licensed use limited to: Institut Teknologi Sepuluh Nopember. Downloaded on July 14,2025 at 08:18:28 UTC from IEEE Xplore. Restrictions apply.""]",True,"The method presented in the study accurately distinguishes between XOR and AND relationships in graph-based process discovery, which is essential for detecting split and join blocks.","The retrieved reference discusses methods for distinguishing XOR and AND relationships, which directly supports the source paragraph's focus on detecting split and join blocks in graph-based process discovery."
128,"Two nodes with Event label and a relationship with DFG type. D. GRAPH DATABASE D. GRAPH DATABASE Graph database models are defined as the data structure in which schema and instances are modeled as graphs and graph-oriented operations are performed on graphs. It has recently received a great deal of attention in both research and industry due to its capacity to manage vast quantities of data and networks. This paper employs Neo4j GDBMS and the graph query language Cypher to implement the graph. Figure 3 illustrates a straightforward graph model. For the cypher syntax (x:Event p_id: 102)-[r:DFG instance, {Flow:’NEXT’}]->(y) declares the variable x for nodes with the label:Event and the variable r for relations with the label:DFG. Additionally, the p_id",A Recommendation System for Internal Business Processes of COBIT 2019 Using Graph Algorithm and Similarity Methods,"One of the commonly used command languages for Neo4j is Cypher Query Language (CQL). Cypher provides an intuitive and expressive syntax for interacting with graph data, allowing users to perform various operations such as searching, adding, updating, and deleting data within the Neo4j graph database.","["". Future research could address scalability, and exploring graph analytics in a graph database integrationwithotherframeworks,andadaptationfordifferent (neo4j),” Ph.D. dissertation, Dublin Business School, industries, with our approach holding potential for broad 2022. practical implementation. [12] R. Sarno and K"", "". One of the commonly the value of their IT investments, and achieve their business used command languages for Neo4j is Cypher Query Lan- objectives more effectively. guage(CQL).CypherprovidesanintuitiveandexpressivesynC. Term Frequency (TF)-Inverse Document Frequency (IDF) tax for interacting with graph data, allowing users to perform and Long Short Term Memory (LSTM) method various operations such as searching, adding, updating, and deleting data within the Neo4j graph database"", ""Algorithm 1 Create Nodes and Relationships 1: LOAD CSV WITH HEADERS FROM ’file:///relationCobit.csv’ AS row 2: ▷Filteroutrowswhereallrelevantpropertiesarenull 3: WITHrow 4: WHERE COALESCE(row.BSC TO, row.EG TO, row.AG TO, row.OBJECTIVE TO)ISNOTNULL 5: 6: foreachignoreINCASEWHENrow.BSC TOISNOTNULLTHEN [1]ELSE[]ENDdo 7: MERGE(BSC TO:BSC{name:row.BSC TO}) 8: MERGE(EG:EG{name:row.EG}) 9: SETEG.description=row.EG DESC 10: MERGE(BSC TO)-[:HAS EG]->(EG) 11: endfor 12: 13: foreachignoreINCASEWHENrow.EG""]",True,"Cypher Query Language (CQL) is commonly used with Neo4j, providing an intuitive syntax for interacting with graph data, which includes operations such as searching, adding, updating, and deleting data (Sarno & K, 2022).","The retrieved reference discusses the Cypher Query Language, which is directly relevant to the source paragraph's mention of Cypher syntax for graph operations in Neo4j."
